Brand,Model Name,Year,Price (USD),Mileage (km),Condition,City,Color,Battery (kWh),Range (km),Power (kW),0-100 km/h (s),Charging Type,Seller Type,Date Listed,Month,Sales Volume,Source,Data Type
Nissan,Nissan Leaf,2022,31500,35800,Good,Battambang,Black,40/62,240-385,110,7.0,GB-T/CCS2,Private,26-02-2022,2,185,carmatekh.com,Historical
Nissan,Nissan Leaf,2022,30800,34632,Excellent,Kampong Cham,White,40/62,240-385,110,7.0,GB-T/CCS2,Dealer,20-05-2022,5,310,bydkh.com,Historical
Nissan,Nissan Leaf,2022,30200,36686,Good,Phnom Penh,White,40/62,240-385,110,7.0,GB-T/CCS2,Authorized Dealer,22-08-2022,8,480,dgmotorscar.com,Historical
Nissan,Nissan Leaf,2022,29800,29636,Good,Siem Reap,Black,40/62,240-385,110,7.0,GB-T/CCS2,Authorized Dealer,23-11-2022,11,395,libertycarz.com,Historical
Nissan,Nissan Leaf,2023,30400,27412,Excellent,Phnom Penh,Green,40/62,240-385,110,7.0,GB-T/CCS2,Private,12-02-2023,2,155,carmatekh.com,Historical
Nissan,Nissan Leaf,2023,30000,25550,Excellent,Siem Reap,Blue,40/62,240-385,110,7.0,GB-T/CCS2,Dealer,02-05-2023,5,255,dgmotorscar.com,Historical
Nissan,Nissan Leaf,2023,29800,25146,Excellent,Phnom Penh,Red,40/62,240-385,110,7.0,GB-T/CCS2,Dealer,22-08-2023,8,345,libertycarz.com,Historical
Nissan,Nissan Leaf,2023,29600,15485,Like New,Sihanoukville,Grey,40/62,240-385,110,7.0,GB-T/CCS2,Dealer,15-11-2023,11,391,mykhmercar.com,Historical
Nissan,Nissan Leaf,2024,28800,13824,New,Phnom Penh,Grey,40/62,240-385,110,7.0,GB-T/CCS2,Authorized Dealer,12-02-2024,2,72,carmatekh.com,Historical
Nissan,Nissan Leaf,2024,28500,14170,New,Siem Reap,Grey,40/62,240-385,110,7.0,GB-T/CCS2,Authorized Dealer,12-05-2024,5,145,bydkh.com,Historical
Nissan,Nissan Leaf,2024,28200,10270,New,Siem Reap,Silver,40/62,240-385,110,7.0,GB-T/CCS2,Authorized Dealer,13-08-2024,8,295,dgmotorscar.com,Historical
Nissan,Nissan Leaf,2024,28000,7924,Like New,Phnom Penh,White,40/62,240-385,110,7.0,GB-T/CCS2,Dealer,24-11-2024,11,395,libertycarz.com,Historical
Nissan,Nissan Leaf,2025,28000,5275,New,Koh Kong,White,40/62,240-385,110,7.0,GB-T/CCS2,Authorized Dealer,25-01-2025,1,345,carmatekh.com,Historical
Nissan,Nissan Leaf,2025,27800,2320,New,Phnom Penh,Grey,40/62,240-385,110,7.0,GB-T/CCS2,Authorized Dealer,23-04-2025,4,425,libertycarz.com,Historical
Nissan,Nissan Leaf,2025,27500,0,New,Phnom Penh,Red,40/62,240-385,110,7.0,GB-T/CCS2,Dealer,15-07-2025,7,494,dgmotorscar.com,Historical
VinFast,VinFast VF 6,2022,29500,41940,Good,Kratie,Red,59.6,399,110,,GB-T/CCS2,Authorized Dealer,28-06-2022,6,45,dgmotorscar.com,Historical
VinFast,VinFast VF 6,2022,28500,37653,Good,Battambang,Silver,59.6,399,110,,GB-T/CCS2,Authorized Dealer,10-09-2022,9,165,carmatekh.com,Historical
VinFast,VinFast VF 6,2022,27600,26400,Excellent,Sihanoukville,Silver,59.6,399,110,,GB-T/CCS2,Dealer,04-12-2022,12,293,libertycarz.com,Historical
VinFast,VinFast VF 6,2023,27200,23517,Like New,Sihanoukville,White,59.6,399,110,,GB-T/CCS2,Private,18-03-2023,3,134,carmatekh.com,Historical
VinFast,VinFast VF 6,2023,26800,23712,Excellent,Sihanoukville,Silver,59.6,399,110,,GB-T/CCS2,Dealer,20-06-2023,6,195,dgmotorscar.com,Historical
VinFast,VinFast VF 6,2023,26200,17493,Excellent,Phnom Penh,Grey,59.6,399,110,,GB-T/CCS2,Private,16-09-2023,9,255,libertycarz.com,Historical
VinFast,VinFast VF 6,2023,25800,18180,Excellent,Sihanoukville,White,59.6,399,110,,GB-T/CCS2,Private,11-12-2023,12,285,mykhmercar.com,Historical
VinFast,VinFast VF 6,2024,25500,13392,Like New,Phnom Penh,Silver,59.6,399,110,,GB-T/CCS2,Private,05-02-2024,2,65,carmatekh.com,Historical
VinFast,VinFast VF 6,2024,25000,14651,New,Kampong Cham,White,59.6,399,110,,GB-T/CCS2,Dealer,17-05-2024,5,145,bydkh.com,Historical
VinFast,VinFast VF 6,2024,24800,8630,New,Phnom Penh,White,59.6,399,110,,GB-T/CCS2,Dealer,23-08-2024,8,225,dgmotorscar.com,Historical
VinFast,VinFast VF 6,2024,24300,6839,Like New,Sihanoukville,Black,59.6,399,110,,GB-T/CCS2,Private,21-11-2024,11,285,libertycarz.com,Historical
VinFast,VinFast VF 6,2025,25000,3760,New,Siem Reap,Grey,59.6,399,110,,GB-T/CCS2,Private,03-02-2025,2,302,carmatekh.com,Historical
VinFast,VinFast VF 6,2025,24800,1128,New,Siem Reap,Silver,59.6,399,110,,GB-T/CCS2,Private,06-05-2025,5,335,libertycarz.com,Historical
VinFast,VinFast VF 6,2025,24600,0,New,Sihanoukville,Silver,59.6,399,110,,GB-T/CCS2,Dealer,27-08-2025,8,365,dgmotorscar.com,Historical
VinFast,VinFast VF 8,2022,48500,31958,Excellent,Preah Vihear,Blue,82/87.5,420-500,150,5.5,GB-T/CCS2,Private,09-04-2022,4,55,dgmotorscar.com,Historical
VinFast,VinFast VF 8,2022,47000,31745,Good,Siem Reap,White,82/87.5,420-500,150,5.5,GB-T/CCS2,Private,21-07-2022,7,195,carmatekh.com,Historical
VinFast,VinFast VF 8,2022,45800,30336,Good,Phnom Penh,Red,82/87.5,420-500,150,5.5,GB-T/CCS2,Authorized Dealer,22-10-2022,10,345,libertycarz.com,Historical
VinFast,VinFast VF 8,2022,45200,28560,Good,Phnom Penh,White,82/87.5,420-500,150,5.5,GB-T/CCS2,Authorized Dealer,15-12-2022,12,420,mykhmercar.com,Historical
VinFast,VinFast VF 8,2023,46000,29316,Excellent,Phnom Penh,Grey,82/87.5,420-500,150,5.5,GB-T/CCS2,Private,11-02-2023,2,265,carmatekh.com,Historical
VinFast,VinFast VF 8,2023,45500,24075,Excellent,Kratie,White,82/87.5,420-500,150,5.5,GB-T/CCS2,Private,12-05-2023,5,345,dgmotorscar.com,Historical
VinFast,VinFast VF 8,2023,45200,23914,Like New,Phnom Penh,Silver,82/87.5,420-500,150,5.5,GB-T/CCS2,Authorized Dealer,09-08-2023,8,395,libertycarz.com,Historical
VinFast,VinFast VF 8,2023,44800,17594,Like New,Phnom Penh,Black,82/87.5,420-500,150,5.5,GB-T/CCS2,Private,13-11-2023,11,420,mykhmercar.com,Historical
VinFast,VinFast VF 8,2024,43200,17238,New,Preah Vihear,Green,82/87.5,420-500,150,5.5,GB-T/CCS2,Authorized Dealer,27-01-2024,1,106,carmatekh.com,Historical
VinFast,VinFast VF 8,2024,42800,15330,Like New,Phnom Penh,White,82/87.5,420-500,150,5.5,GB-T/CCS2,Authorized Dealer,17-04-2024,4,165,bydkh.com,Historical
VinFast,VinFast VF 8,2024,42500,11605,Like New,Phnom Penh,White,82/87.5,420-500,150,5.5,GB-T/CCS2,Private,13-07-2024,7,225,dgmotorscar.com,Historical
VinFast,VinFast VF 8,2024,42200,8272,New,Phnom Penh,Black,82/87.5,420-500,150,5.5,GB-T/CCS2,Authorized Dealer,02-10-2024,10,275,libertycarz.com,Historical
VinFast,VinFast VF 8,2025,42000,4212,New,Phnom Penh,White,82/87.5,420-500,150,5.5,GB-T/CCS2,Authorized Dealer,04-02-2025,2,34,carmatekh.com,Historical
VinFast,VinFast VF 8,2025,41800,868,New,Kampong Cham,Blue,82/87.5,420-500,150,5.5,GB-T/CCS2,Dealer,12-05-2025,5,85,libertycarz.com,Historical
VinFast,VinFast VF 8,2025,41500,0,New,Phnom Penh,Silver,82/87.5,420-500,150,5.5,GB-T/CCS2,Private,12-08-2025,8,125,dgmotorscar.com,Historical
VinFast,VinFast VF 9,2022,78000,35039,Excellent,Phnom Penh,Silver,123,438,300,6.5,GB-T/CCS2,Authorized Dealer,18-05-2022,5,25,dgmotorscar.com,Historical
VinFast,VinFast VF 9,2022,76500,38046,Excellent,Phnom Penh,White,123,438,300,6.5,GB-T/CCS2,Authorized Dealer,12-08-2022,8,120,carmatekh.com,Historical
VinFast,VinFast VF 9,2022,75200,33635,Good,Kampong Cham,White,123,438,300,6.5,GB-T/CCS2,Authorized Dealer,17-11-2022,11,263,libertycarz.com,Historical
VinFast,VinFast VF 9,2023,72500,29568,Like New,Phnom Penh,White,123,438,300,6.5,GB-T/CCS2,Authorized Dealer,11-02-2023,2,155,carmatekh.com,Historical
VinFast,VinFast VF 9,2023,70200,26625,Excellent,Phnom Penh,Green,123,438,300,6.5,GB-T/CCS2,Authorized Dealer,05-05-2023,5,245,dgmotorscar.com,Historical
VinFast,VinFast VF 9,2023,68800,24486,Excellent,Phnom Penh,Orange,123,438,300,6.5,GB-T/CCS2,Authorized Dealer,24-08-2023,8,294,libertycarz.com,Historical
VinFast,VinFast VF 9,2023,68100,20957,Excellent,Phnom Penh,Silver,123,438,300,6.5,GB-T/CCS2,Private,16-11-2023,11,320,mykhmercar.com,Historical
VinFast,VinFast VF 9,2024,66500,18496,Like New,Phnom Penh,White,123,438,300,6.5,GB-T/CCS2,Private,11-01-2024,1,145,carmatekh.com,Historical
VinFast,VinFast VF 9,2024,65200,11984,Like New,Siem Reap,Blue,123,438,300,6.5,GB-T/CCS2,Private,24-04-2024,4,215,bydkh.com,Historical
VinFast,VinFast VF 9,2024,64500,12342,New,Siem Reap,Black,123,438,300,6.5,GB-T/CCS2,Private,21-07-2024,7,260,dgmotorscar.com,Historical
VinFast,VinFast VF 9,2024,63800,8760,New,Kampong Cham,Silver,123,438,300,6.5,GB-T/CCS2,Private,06-10-2024,10,285,libertycarz.com,Historical
VinFast,VinFast VF 9,2025,65000,5610,New,Phnom Penh,Grey,123,438,300,6.5,GB-T/CCS2,Private,02-01-2025,1,61,carmatekh.com,Historical
VinFast,VinFast VF 9,2025,64500,1158,New,Phnom Penh,Black,123,438,300,6.5,GB-T/CCS2,Dealer,14-05-2025,5,95,libertycarz.com,Historical
VinFast,VinFast VF 9,2025,64200,0,New,Battambang,Black,123,438,300,6.5,GB-T/CCS2,Private,25-08-2025,8,135,dgmotorscar.com,Historical
Denza,Denza D9,2022,95000,39558,Excellent,Battambang,Silver,103,600,230,6.9,GB-T/CCS2,Authorized Dealer,18-04-2022,4,25,dgmotorscar.com,Historical
Denza,Denza D9,2022,92500,39865,Good,Phnom Penh,Black,103,600,230,6.9,GB-T/CCS2,Authorized Dealer,06-07-2022,7,95,carmatekh.com,Historical
Denza,Denza D9,2022,90800,34304,Good,Phnom Penh,Grey,103,600,230,6.9,GB-T/CCS2,Private,28-10-2022,10,182,libertycarz.com,Historical
Denza,Denza D9,2023,88000,33292,Excellent,Siem Reap,White,103,600,230,6.9,GB-T/CCS2,Authorized Dealer,08-01-2023,1,125,carmatekh.com,Historical
Denza,Denza D9,2023,86500,28210,Excellent,Phnom Penh,Cosmos Black,103,600,230,6.9,GB-T/CCS2,Authorized Dealer,10-04-2023,4,195,dgmotorscar.com,Historical
Denza,Denza D9,2023,85200,26680,Like New,Battambang,Silver,103,600,230,6.9,GB-T/CCS2,Authorized Dealer,16-07-2023,7,240,libertycarz.com,Historical
Denza,Denza D9,2023,84000,21720,Excellent,Phnom Penh,Silver,103,600,230,6.9,GB-T/CCS2,Authorized Dealer,18-10-2023,10,275,mykhmercar.com,Historical
Denza,Denza D9,2024,82500,17034,Like New,Preah Vihear,Red,103,600,230,6.9,GB-T/CCS2,Dealer,10-01-2024,1,285,carmatekh.com,Historical
Denza,Denza D9,2024,81500,13258,New,Phnom Penh,Black,103,600,230,6.9,GB-T/CCS2,Private,09-04-2024,4,355,bydkh.com,Historical
Denza,Denza D9,2024,80800,11495,New,Phnom Penh,Silver,103,600,230,6.9,GB-T/CCS2,Private,18-07-2024,7,395,dgmotorscar.com,Historical
Denza,Denza D9,2024,80300,7512,New,Phnom Penh,Blue,103,600,230,6.9,GB-T/CCS2,Dealer,08-10-2024,10,430,libertycarz.com,Historical
Denza,Denza D9,2025,80000,3300,New,Siem Reap,White,103,600,230,6.9,GB-T/CCS2,Authorized Dealer,14-02-2025,2,245,carmatekh.com,Historical
Denza,Denza D9,2025,79500,1167,New,Phnom Penh,Blue,103,600,230,6.9,GB-T/CCS2,Private,01-05-2025,5,310,libertycarz.com,Historical
Denza,Denza D9,2025,79200,0,New,Phnom Penh,Pearl White,103,600,230,6.9,GB-T/CCS2,Authorized Dealer,16-08-2025,8,354,dgmotorscar.com,Historical
AITO,AITO M5,2022,52800,44187,Excellent,Kampong Cham,Black,40,200 PHEV,200,4.8,GB-T/CCS2,Private,10-03-2022,3,65,dgmotorscar.com,Historical
AITO,AITO M5,2022,51200,29880,Excellent,Battambang,White,40,200 PHEV,200,4.8,GB-T/CCS2,Private,24-06-2022,6,185,carmatekh.com,Historical
AITO,AITO M5,2022,50000,27027,Excellent,Phnom Penh,Red,40,200 PHEV,200,4.8,GB-T/CCS2,Authorized Dealer,02-09-2022,9,295,libertycarz.com,Historical
AITO,AITO M5,2022,49200,31590,Excellent,Kep,Cosmos Black,40,200 PHEV,200,4.8,GB-T/CCS2,Dealer,10-12-2022,12,345,bydkh.com,Historical
AITO,AITO M5,2023,48500,22512,Excellent,Siem Reap,White,40,200 PHEV,200,4.8,GB-T/CCS2,Authorized Dealer,11-02-2023,2,195,carmatekh.com,Historical
AITO,AITO M5,2023,47500,25800,Excellent,Kampot,White,40,200 PHEV,200,4.8,GB-T/CCS2,Authorized Dealer,17-05-2023,5,285,dgmotorscar.com,Historical
AITO,AITO M5,2023,46800,20658,Like New,Sihanoukville,Black,40,200 PHEV,200,4.8,GB-T/CCS2,Authorized Dealer,24-08-2023,8,321,libertycarz.com,Historical
AITO,AITO M5,2023,46500,21489,Excellent,Battambang,White,40,200 PHEV,200,4.8,GB-T/CCS2,Authorized Dealer,11-11-2023,11,340,mykhmercar.com,Historical
AITO,AITO M5,2024,45800,18530,New,Phnom Penh,Red,40,200 PHEV,200,4.8,GB-T/CCS2,Authorized Dealer,13-01-2024,1,225,carmatekh.com,Historical
AITO,AITO M5,2024,45500,14882,Like New,Phnom Penh,Grey,40,200 PHEV,200,4.8,GB-T/CCS2,Dealer,06-04-2024,4,295,bydkh.com,Historical
AITO,AITO M5,2024,45200,11484,Like New,Kep,White,40,200 PHEV,200,4.8,GB-T/CCS2,Dealer,13-07-2024,7,335,dgmotorscar.com,Historical
AITO,AITO M5,2024,45000,8224,Like New,Preah Vihear,Black,40,200 PHEV,200,4.8,GB-T/CCS2,Private,24-10-2024,10,347,libertycarz.com,Historical
AITO,AITO M5,2025,45000,4025,New,Battambang,Grey,40,200 PHEV,200,4.8,GB-T/CCS2,Private,02-01-2025,1,195,carmatekh.com,Historical
AITO,AITO M5,2025,44800,1720,New,Phnom Penh,Black,40,200 PHEV,200,4.8,GB-T/CCS2,Private,17-04-2025,4,245,libertycarz.com,Historical
AITO,AITO M5,2025,44500,0,New,Battambang,Grey,40,200 PHEV,200,4.8,GB-T/CCS2,Authorized Dealer,10-07-2025,7,282,dgmotorscar.com,Historical
AITO,AITO M7,2022,66500,44560,Excellent,Phnom Penh,White,40,200 PHEV,330,4.8,GB-T/CCS2,Authorized Dealer,05-02-2022,2,25,dgmotorscar.com,Historical
AITO,AITO M7,2022,64200,43734,Good,Phnom Penh,Silver,40,200 PHEV,330,4.8,GB-T/CCS2,Private,16-05-2022,5,45,carmatekh.com,Historical
AITO,AITO M7,2022,62800,38760,Excellent,Kampong Cham,Grey,40,200 PHEV,330,4.8,GB-T/CCS2,Dealer,20-08-2022,8,60,libertycarz.com,Historical
AITO,AITO M7,2022,61900,33139,Good,Phnom Penh,Black,40,200 PHEV,330,4.8,GB-T/CCS2,Dealer,19-11-2022,11,85,mykhmercar.com,Historical
AITO,AITO M7,2023,62600,24099,Like New,Siem Reap,White,40,200 PHEV,330,4.8,GB-T/CCS2,Private,11-01-2023,1,55,carmatekh.com,Historical
AITO,AITO M7,2023,61800,26676,Like New,Battambang,Grey,40,200 PHEV,330,4.8,GB-T/CCS2,Dealer,16-04-2023,4,95,dgmotorscar.com,Historical
AITO,AITO M7,2023,61200,24403,Excellent,Sihanoukville,Silver,40,200 PHEV,330,4.8,GB-T/CCS2,Authorized Dealer,17-07-2023,7,135,libertycarz.com,Historical
AITO,AITO M7,2023,60500,20660,Like New,Siem Reap,Grey,40,200 PHEV,330,4.8,GB-T/CCS2,Private,10-10-2023,10,165,bydkh.com,Historical
AITO,AITO M7,2024,58500,13787,Like New,Phnom Penh,White,40,200 PHEV,330,4.8,GB-T/CCS2,Private,07-01-2024,1,195,dgmotorscar.com,Historical
AITO,AITO M7,2024,57200,11718,New,Phnom Penh,Grey,40,200 PHEV,330,4.8,GB-T/CCS2,Dealer,18-04-2024,4,265,bydkh.com,Historical
AITO,AITO M7,2024,56500,9185,Like New,Phnom Penh,Black,40,200 PHEV,330,4.8,GB-T/CCS2,Dealer,25-07-2024,7,325,carmatekh.com,Historical
AITO,AITO M7,2024,56000,9536,Like New,Phnom Penh,Green,40,200 PHEV,330,4.8,GB-T/CCS2,Authorized Dealer,15-10-2024,10,342,libertycarz.com,Historical
AITO,AITO M7,2025,58500,4960,New,Battambang,Grey,40,200 PHEV,330,4.8,GB-T/CCS2,Dealer,18-01-2025,1,245,dgmotorscar.com,Historical
AITO,AITO M7,2025,58000,2268,New,Phnom Penh,Orange,40,200 PHEV,330,4.8,GB-T/CCS2,Private,13-04-2025,4,310,libertycarz.com,Historical
AITO,AITO M7,2025,57800,0,New,Kampong Cham,White,40,200 PHEV,330,4.8,GB-T/CCS2,Dealer,01-07-2025,7,358,carmatekh.com,Historical
Zeekr,Zeekr 001,2022,82000,37128,Good,Battambang,Silver,86/100,560-620,200,3.3,GB-T/CCS2,Authorized Dealer,18-03-2022,3,85,dgmotorscar.com,Historical
Zeekr,Zeekr 001,2022,80500,33012,Excellent,Phnom Penh,White,86/100,560-620,200,3.3,GB-T/CCS2,Private,07-06-2022,6,245,carmatekh.com,Historical
Zeekr,Zeekr 001,2022,79200,39303,Excellent,Phnom Penh,Grey,86/100,560-620,200,3.3,GB-T/CCS2,Dealer,20-09-2022,9,395,libertycarz.com,Historical
Zeekr,Zeekr 001,2022,78300,27690,Excellent,Phnom Penh,Silver,86/100,560-620,200,3.3,GB-T/CCS2,Private,15-12-2022,12,485,bydkh.com,Historical
Zeekr,Zeekr 001,2023,78000,32032,Like New,Phnom Penh,White,86/100,560-620,200,3.3,GB-T/CCS2,Dealer,15-02-2023,2,195,carmatekh.com,Historical
Zeekr,Zeekr 001,2023,77000,26900,Like New,Kampong Cham,Blue,86/100,560-620,200,3.3,GB-T/CCS2,Private,05-05-2023,5,305,dgmotorscar.com,Historical
Zeekr,Zeekr 001,2023,76200,20856,Like New,Sihanoukville,Blue,86/100,560-620,200,3.3,GB-T/CCS2,Private,11-08-2023,8,354,libertycarz.com,Historical
Zeekr,Zeekr 001,2023,75800,21014,Excellent,Phnom Penh,Green,86/100,560-620,200,3.3,GB-T/CCS2,Private,22-11-2023,11,385,mykhmercar.com,Historical
Zeekr,Zeekr 001,2024,75800,15521,Like New,Phnom Penh,White,86/100,560-620,200,3.3,GB-T/CCS2,Private,19-01-2024,1,125,carmatekh.com,Historical
Zeekr,Zeekr 001,2024,74500,12446,Like New,Siem Reap,White,86/100,560-620,200,3.3,GB-T/CCS2,Private,12-04-2024,4,195,bydkh.com,Historical
Zeekr,Zeekr 001,2024,73200,12573,Like New,Sihanoukville,Black,86/100,560-620,200,3.3,GB-T/CCS2,Authorized Dealer,14-07-2024,7,243,dgmotorscar.com,Historical
Zeekr,Zeekr 001,2024,72500,7008,Like New,Phnom Penh,Blue,86/100,560-620,200,3.3,GB-T/CCS2,Dealer,16-10-2024,10,275,libertycarz.com,Historical
Zeekr,Zeekr 001,2025,72000,3660,New,Kampot,White,86/100,560-620,200,3.3,GB-T/CCS2,Dealer,15-02-2025,2,215,carmatekh.com,Historical
Zeekr,Zeekr 001,2025,71500,0,New,Preah Vihear,Silver,86/100,560-620,200,3.3,GB-T/CCS2,Authorized Dealer,05-06-2025,6,295,libertycarz.com,Historical
Zeekr,Zeekr 001,2025,71200,0,New,Phnom Penh,Black,86/100,560-620,200,3.3,GB-T/CCS2,Authorized Dealer,03-10-2025,10,364,dgmotorscar.com,Historical
Zeekr,Zeekr X,2023,58000,23736,Like New,Phnom Penh,Red,66,440,200,5.6,GB-T/CCS2,Authorized Dealer,02-06-2023,6,15,carmatekh.com,Historical
Zeekr,Zeekr X,2023,56500,20853,Like New,Kampot,White,66,440,200,5.6,GB-T/CCS2,Private,25-09-2023,9,35,dgmotorscar.com,Historical
Zeekr,Zeekr X,2023,55200,21060,Like New,Phnom Penh,Red,66,440,200,5.6,GB-T/CCS2,Authorized Dealer,11-12-2023,12,65,libertycarz.com,Historical
Zeekr,Zeekr X,2024,54500,12912,New,Kep,Cosmos Black,66,440,200,5.6,GB-T/CCS2,Private,04-02-2024,2,85,carmatekh.com,Historical
Zeekr,Zeekr X,2024,53800,15418,Like New,Koh Kong,Grey,66,440,200,5.6,GB-T/CCS2,Dealer,23-05-2024,5,125,dgmotorscar.com,Historical
Zeekr,Zeekr X,2024,53200,10030,New,Siem Reap,Blue,66,440,200,5.6,GB-T/CCS2,Authorized Dealer,13-08-2024,8,165,libertycarz.com,Historical
Zeekr,Zeekr X,2024,52800,7511,Like New,Phnom Penh,Black,66,440,200,5.6,GB-T/CCS2,Authorized Dealer,16-11-2024,11,195,mykhmercar.com,Historical
Zeekr,Zeekr X,2025,52800,4250,New,Kampong Cham,Black,66,440,200,5.6,GB-T/CCS2,Authorized Dealer,07-01-2025,1,105,carmatekh.com,Historical
Zeekr,Zeekr X,2025,52500,960,New,Phnom Penh,Red,66,440,200,5.6,GB-T/CCS2,Dealer,24-05-2025,5,145,libertycarz.com,Historical
Zeekr,Zeekr X,2025,52200,0,New,Phnom Penh,Pearl White,66,440,200,5.6,GB-T/CCS2,Private,19-09-2025,9,185,dgmotorscar.com,Historical
Zeekr,Zeekr 007,2024,64500,15195,Like New,Phnom Penh,Black,75/100,530-688,310,3.5,GB-T/CCS2,Private,13-03-2024,3,35,carmatekh.com,Historical
Zeekr,Zeekr 007,2024,63200,11100,Like New,Siem Reap,Pearl White,75/100,530-688,310,3.5,GB-T/CCS2,Authorized Dealer,11-06-2024,6,75,dgmotorscar.com,Historical
Zeekr,Zeekr 007,2024,62000,10710,Like New,Preah Vihear,Grey,75/100,530-688,310,3.5,GB-T/CCS2,Authorized Dealer,16-09-2024,9,115,libertycarz.com,Historical
Zeekr,Zeekr 007,2024,60800,5316,Like New,Phnom Penh,Blue,75/100,530-688,310,3.5,GB-T/CCS2,Dealer,16-12-2024,12,155,mykhmercar.com,Historical
Zeekr,Zeekr 007,2025,60800,4308,New,Phnom Penh,Red,75/100,530-688,310,3.5,GB-T/CCS2,Private,03-02-2025,2,95,carmatekh.com,Historical
Zeekr,Zeekr 007,2025,60500,824,New,Phnom Penh,Red,75/100,530-688,310,3.5,GB-T/CCS2,Dealer,08-05-2025,5,135,libertycarz.com,Historical
Zeekr,Zeekr 007,2025,60200,0,New,Phnom Penh,Silver,75/100,530-688,310,3.5,GB-T/CCS2,Dealer,12-08-2025,8,175,dgmotorscar.com,Historical
Avatr,Avatr 11,2022,78000,41292,Good,Battambang,White,90/116,555-700,230,3.9,GB-T/CCS2,Private,18-05-2022,5,15,dgmotorscar.com,Historical
Avatr,Avatr 11,2022,75500,34340,Excellent,Phnom Penh,Blue,90/116,555-700,230,3.9,GB-T/CCS2,Authorized Dealer,18-08-2022,8,35,carmatekh.com,Historical
Avatr,Avatr 11,2022,73400,25048,Good,Sihanoukville,Green,90/116,555-700,230,3.9,GB-T/CCS2,Dealer,04-11-2022,11,45,libertycarz.com,Historical
Avatr,Avatr 11,2023,72500,29904,Like New,Phnom Penh,Grey,90/116,555-700,230,3.9,GB-T/CCS2,Authorized Dealer,09-02-2023,2,125,carmatekh.com,Historical
Avatr,Avatr 11,2023,70800,23400,Excellent,Phnom Penh,Cosmos Black,90/116,555-700,230,3.9,GB-T/CCS2,Private,15-05-2023,5,245,dgmotorscar.com,Historical
Avatr,Avatr 11,2023,69500,20328,Like New,Phnom Penh,Red,90/116,555-700,230,3.9,GB-T/CCS2,Private,03-08-2023,8,349,libertycarz.com,Historical
Avatr,Avatr 11,2023,68200,21508,Like New,Phnom Penh,Black,90/116,555-700,230,3.9,GB-T/CCS2,Authorized Dealer,18-11-2023,11,385,mykhmercar.com,Historical
Avatr,Avatr 11,2024,67400,14076,New,Battambang,White,90/116,555-700,230,3.9,GB-T/CCS2,Authorized Dealer,28-01-2024,1,195,carmatekh.com,Historical
Avatr,Avatr 11,2024,66800,15820,Like New,Siem Reap,Red,90/116,555-700,230,3.9,GB-T/CCS2,Private,04-04-2024,4,275,bydkh.com,Historical
Avatr,Avatr 11,2024,66200,9031,New,Phnom Penh,Red,90/116,555-700,230,3.9,GB-T/CCS2,Authorized Dealer,19-07-2024,7,327,dgmotorscar.com,Historical
Avatr,Avatr 11,2024,65800,7504,New,Kep,Grey,90/116,555-700,230,3.9,GB-T/CCS2,Private,09-10-2024,10,355,libertycarz.com,Historical
Avatr,Avatr 11,2025,65000,5440,New,Phnom Penh,Red,90/116,555-700,230,3.9,GB-T/CCS2,Dealer,01-01-2025,1,56,carmatekh.com,Historical
Avatr,Avatr 11,2025,64800,1100,New,Kampong Cham,Grey,90/116,555-700,230,3.9,GB-T/CCS2,Dealer,13-05-2025,5,95,libertycarz.com,Historical
Avatr,Avatr 11,2025,64500,0,New,Phnom Penh,White,90/116,555-700,230,3.9,GB-T/CCS2,Authorized Dealer,27-08-2025,8,135,dgmotorscar.com,Historical
Avatr,Avatr 07,2024,47000,17190,Like New,Phnom Penh,Blue,62.2/100.5,420-621,190,4.9,GB-T/CCS2,Private,26-03-2024,3,25,dgmotorscar.com,Historical
Avatr,Avatr 07,2024,46200,14040,New,Phnom Penh,Cosmos Black,62.2/100.5,420-621,190,4.9,GB-T/CCS2,Dealer,02-06-2024,6,55,carmatekh.com,Historical
Avatr,Avatr 07,2024,45500,9207,New,Sihanoukville,Black,62.2/100.5,420-621,190,4.9,GB-T/CCS2,Private,25-09-2024,9,85,libertycarz.com,Historical
Avatr,Avatr 07,2024,45000,6624,Like New,Preah Vihear,Black,62.2/100.5,420-621,190,4.9,GB-T/CCS2,Authorized Dealer,21-12-2024,12,115,mykhmercar.com,Historical
Avatr,Avatr 07,2025,45500,4120,New,Phnom Penh,Silver,62.2/100.5,420-621,190,4.9,GB-T/CCS2,Authorized Dealer,13-02-2025,2,85,dgmotorscar.com,Historical
Avatr,Avatr 07,2025,45800,895,New,Phnom Penh,Grey,62.2/100.5,420-621,190,4.9,GB-T/CCS2,Dealer,26-05-2025,5,115,carmatekh.com,Historical
Avatr,Avatr 07,2025,46000,0,New,Phnom Penh,White,62.2/100.5,420-621,190,4.9,GB-T/CCS2,Private,23-08-2025,8,145,libertycarz.com,Historical
Avatr,Avatr 12,2025,59999,4390,New,Phnom Penh,White,94.5,650,230,3.9,GB-T/CCS2,Authorized Dealer,01-01-2025,1,25,dgmotorscar.com,Historical
Avatr,Avatr 12,2025,60500,2054,New,Kampong Cham,White,94.5,650,230,3.9,GB-T/CCS2,Dealer,03-04-2025,4,45,carmatekh.com,Historical
